Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_and/or_sea,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1190727,RSZAXPI005369-33,WGS,197,5487298453,PRJEB12123,SAMEA3708653,4165823157,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,ncbi,gs,s3","gs.US,ena,ncbi.public,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264102,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005369-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708653,ERS1015802,Illumina,ERS1015802,ERP013562,Stool sample from China
ERR1190728,RSZAXPI005370-34,WGS,197,5025515185,PRJEB12123,SAMEA3708654,3751579194,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ncbi,gs,ena","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264103,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005370-34,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708654,ERS1015803,Illumina,ERS1015803,ERP013562,Stool sample from China
ERR1190729,RSZAXPI005371-35,WGS,197,4848539648,PRJEB12123,SAMEA3708655,3676379730,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ena,s3,ncbi","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264104,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005371-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708655,ERS1015804,Illumina,ERS1015804,ERP013562,Stool sample from China
ERR1190730,RSZAXPI005372-37,WGS,197,5122937992,PRJEB12123,SAMEA3708656,3883857784,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,ncbi,ena,gs","gs.US,s3.us-east-1,ena,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264105,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005372-37,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708656,ERS1015805,Illumina,ERS1015805,ERP013562,Stool sample from China
ERR1190731,RSZAXPI005373-39,WGS,196,4770360065,PRJEB12123,SAMEA3708657,3616893257,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ena,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264106,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005373-39,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708657,ERS1015806,Illumina,ERS1015806,ERP013562,Stool sample from China
ERR1190732,RSZAXPI005374-40,WGS,196,4369692112,PRJEB12123,SAMEA3708658,3383498939,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ncbi,ena,gs","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264107,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005374-40,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708658,ERS1015807,Illumina,ERS1015807,ERP013562,Stool sample from China
ERR1190742,RSZAXPI005384-52,WGS,197,5810232280,PRJEB12123,SAMEA3708668,4452887950,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,s3,ena,ncbi","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264117,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005384-52,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708668,ERS1015817,Illumina,ERS1015817,ERP013562,Stool sample from China
ERR1190744,RSZAXPI005386-54,WGS,197,6383377475,PRJEB12123,SAMEA3708670,4887104414,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,gs,ncbi,ena","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264119,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005386-54,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708670,ERS1015819,Illumina,ERS1015819,ERP013562,Stool sample from China
ERR1190745,RSZAXPI005387-56,WGS,197,6622648043,PRJEB12123,SAMEA3708671,4964183719,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ncbi,s3,gs,ena","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264120,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005387-56,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708671,ERS1015820,Illumina,ERS1015820,ERP013562,Stool sample from China
ERR1190746,RSZAXPI005388-57,WGS,196,5660416510,PRJEB12123,SAMEA3708672,4407132003,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,ena,gs,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264121,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005388-57,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708672,ERS1015821,Illumina,ERS1015821,ERP013562,Stool sample from China
ERR1190748,SZAXPI012144-13,WGS,197,5123797224,PRJEB12123,SAMEA3708674,3754233904,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ncbi,ena,s3","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264123,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,SZAXPI012144-13,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708674,ERS1015823,Illumina,ERS1015823,ERP013562,Stool sample from China
ERR1190749,SZAXPI012148-19,WGS,197,4967115807,PRJEB12123,SAMEA3708675,3659219898,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","gs,ena,ncbi,s3","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264124,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,SZAXPI012148-19,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708675,ERS1015824,Illumina,ERS1015824,ERP013562,Stool sample from China
ERR1190751,SZAXPI012152-30,WGS,197,4304094003,PRJEB12123,SAMEA3708677,3090595787,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,gs,ena,ncbi","s3.us-east-1,gs.US,ena,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264126,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,SZAXPI012152-30,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708677,ERS1015826,Illumina,ERS1015826,ERP013562,Stool sample from China
ERR1190759,SZAXPI012169-62,WGS,195,6337101802,PRJEB12123,SAMEA3708685,5018028711,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,ncbi,s3,gs","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264134,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,SZAXPI012169-62,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708685,ERS1015834,Illumina,ERS1015834,ERP013562,Stool sample from China
ERR1190760,SZAXPI012170-74,WGS,195,6233392374,PRJEB12123,SAMEA3708686,4945984630,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ncbi,gs,ena","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264135,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI012170-74,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708686,ERS1015835,Illumina,ERS1015835,ERP013562,Stool sample from China
ERR1190761,SZAXPI012171-75,WGS,195,6554946464,PRJEB12123,SAMEA3708687,5189968670,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ncbi,gs,ena","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264136,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI012171-75,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708687,ERS1015836,Illumina,ERS1015836,ERP013562,Stool sample from China
ERR1190762,SZAXPI012172-79,WGS,195,5197525720,PRJEB12123,SAMEA3708688,4103424974,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,s3,gs,ncbi","gs.US,s3.us-east-1,ena,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264137,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI012172-79,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708688,ERS1015837,Illumina,ERS1015837,ERP013562,Stool sample from China
ERR1190763,SZAXPI012173-87,WGS,196,5402393879,PRJEB12123,SAMEA3708689,4081110955,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,s3,ncbi,ena","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264138,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,SZAXPI012173-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708689,ERS1015838,Illumina,ERS1015838,ERP013562,Stool sample from China
ERR1190766,SZAXPI012177-93,WGS,195,6481813172,PRJEB12123,SAMEA3708692,5003076322,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ncbi,s3,ena","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264141,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,SZAXPI012177-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708692,ERS1015841,Illumina,ERS1015841,ERP013562,Stool sample from China
ERR1190767,SZAXPI012178-94,WGS,190,5360985301,PRJEB12123,SAMEA3708693,4422092293,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","gs,s3,ncbi,ena","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264142,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,SZAXPI012178-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708693,ERS1015842,Illumina,ERS1015842,ERP013562,Stool sample from China
ERR1190769,SZAXPI021988-16,WGS,187,6155744313,PRJEB12123,SAMEA3708695,5346210239,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ncbi,s3,gs,ena","gs.US,s3.us-east-1,ena,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264144,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,SZAXPI021988-16,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708695,ERS1015844,Illumina,ERS1015844,ERP013562,Stool sample from China
ERR1190772,SZAXPI021991-21,WGS,187,7444955286,PRJEB12123,SAMEA3708698,6400401992,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,ncbi,gs,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264147,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,SZAXPI021991-21,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708698,ERS1015847,Illumina,ERS1015847,ERP013562,Stool sample from China
ERR1190777,SZAXPI021996-27,WGS,187,6698700817,PRJEB12123,SAMEA3708703,5780591663,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,ncbi,gs,ena","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264152,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI021996-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708703,ERS1015852,Illumina,ERS1015852,ERP013562,Stool sample from China
ERR1190778,SZAXPI021997-32,WGS,189,6948930345,PRJEB12123,SAMEA3708704,5940217770,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ncbi,gs,ena","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264153,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI021997-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708704,ERS1015853,Illumina,ERS1015853,ERP013562,Stool sample from China
ERR1190779,SZAXPI021999-37,WGS,187,5787509932,PRJEB12123,SAMEA3708705,4890541664,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,ena,gs,s3","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264154,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI021999-37,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708705,ERS1015854,Illumina,ERS1015854,ERP013562,Stool sample from China
ERR1190784,SZAXPI022004-88,WGS,191,7596519493,PRJEB12123,SAMEA3708710,6468287726,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,ncbi,s3,gs","gs.US,ncbi.public,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264159,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI022004-88,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708710,ERS1015859,Illumina,ERS1015859,ERP013562,Stool sample from China
ERR1190786,SZAXPI022006-90,WGS,188,6503970658,PRJEB12123,SAMEA3708712,5620822081,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ncbi,gs,ena","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264161,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI022006-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708712,ERS1015861,Illumina,ERS1015861,ERP013562,Stool sample from China
ERR1190787,SZAXPI022007-93,WGS,187,5261302109,PRJEB12123,SAMEA3708713,4582627144,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,s3,ncbi","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264162,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,SZAXPI022007-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708713,ERS1015862,Illumina,ERS1015862,ERP013562,Stool sample from China
ERR1190544,RSZAXPI001818-25,WGS,198,5024907989,PRJEB12123,SAMEA3708470,3582342423,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,gs,ncbi,ena","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263919,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001818-25,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708470,ERS1015619,Illumina,ERS1015619,ERP013562,Stool sample from China
ERR1190546,RSZAXPI001820-27,WGS,197,4706750077,PRJEB12123,SAMEA3708472,3376459374,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,gs,s3,ena","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263921,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:01Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001820-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708472,ERS1015621,Illumina,ERS1015621,ERP013562,Stool sample from China
ERR1190547,RSZAXPI001821-31,WGS,197,4471526055,PRJEB12123,SAMEA3708473,3231432812,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ena,ncbi,gs","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263922,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:01Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001821-31,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708473,ERS1015622,Illumina,ERS1015622,ERP013562,Stool sample from China
ERR1190548,RSZAXPI001823-33,WGS,198,5122788522,PRJEB12123,SAMEA3708474,3661949858,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ncbi,s3,ena","gs.US,ncbi.public,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263923,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001823-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708474,ERS1015623,Illumina,ERS1015623,ERP013562,Stool sample from China
ERR1190549,RSZAXPI001824-34,WGS,197,4743896075,PRJEB12123,SAMEA3708475,3430778891,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ena,ncbi,gs","gs.US,ncbi.public,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263924,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001824-34,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708475,ERS1015624,Illumina,ERS1015624,ERP013562,Stool sample from China
ERR1190550,RSZAXPI001825-35,WGS,197,4223686099,PRJEB12123,SAMEA3708476,3054456959,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ena,ncbi,gs","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263925,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:01Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001825-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708476,ERS1015625,Illumina,ERS1015625,ERP013562,Stool sample from China
ERR1190560,RSZAXPI001836-75,WGS,197,4528625304,PRJEB12123,SAMEA3708486,3353105409,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ena,s3,ncbi","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263935,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:01Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001836-75,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708486,ERS1015635,Illumina,ERS1015635,ERP013562,Stool sample from China
ERR1190561,RSZAXPI001837-79,WGS,196,4913260981,PRJEB12123,SAMEA3708487,3669545178,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263936,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001837-79,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708487,ERS1015636,Illumina,ERS1015636,ERP013562,Stool sample from China
ERR1190562,RSZAXPI001838-81,WGS,197,5162487948,PRJEB12123,SAMEA3708488,3747873417,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,ncbi,s3,gs","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263937,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001838-81,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708488,ERS1015637,Illumina,ERS1015637,ERP013562,Stool sample from China
ERR1190563,RSZAXPI001839-84,WGS,197,5010548302,PRJEB12123,SAMEA3708489,3646480206,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,s3,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263938,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001839-84,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708489,ERS1015638,Illumina,ERS1015638,ERP013562,Stool sample from China
